2026-07-17 07:01:06,286 | INFO | root | Pipeline Started
2026-07-17 07:01:06,831 | INFO | extract | Extracted 25 from the table
2026-07-17 07:01:06,860 | INFO | load | 0 inserted to dim_driver
2026-07-17 07:01:06,880 | INFO | extract | Extracted 30 from the table
2026-07-17 07:01:06,918 | INFO | load | 30 inserted to dim_vehicle
2026-07-17 07:01:06,955 | INFO | extract | Extracted 45 from the table
2026-07-17 07:01:07,005 | INFO | load | 0 inserted to dim_passenger
2026-07-17 07:01:07,022 | INFO | extract | Extracted 25 from the table
2026-07-17 07:01:07,048 | INFO | load | 0 inserted to dim_location
2026-07-17 07:01:07,060 | INFO | extract | Extracted 7 from the table
2026-07-17 07:01:07,068 | INFO | load | 0 inserted to dim_payment_method
2026-07-17 07:01:07,077 | INFO | extract | Extracted 10 from the table
2026-07-17 07:01:07,089 | INFO | load | 0 inserted to dim_promo_code
2026-07-17 07:01:07,091 | INFO | root | Dimention table load completed on 0.28s
2026-07-17 07:01:07,092 | INFO | extract | Loading lookup table into memmory
2026-07-17 07:01:07,165 | INFO | root | Lookup table extraction completed on 0.07s
2026-07-17 07:01:07,210 | INFO | extract | Watermark: 2026-08-01 00:00:00
2026-07-17 07:01:07,249 | INFO | extract | Extracted 0 from the table
2026-07-17 07:01:07,292 | INFO | root | Trip extraction  completed on 0.12s
2026-07-17 07:01:07,294 | INFO | transform | Transformed 0 rows, skipped 0
2026-07-17 07:01:07,297 | INFO | root | Transformation completed on 0.00s
2026-07-17 07:01:07,297 | INFO | quality | Quality gate passed: 0 rows, 5 checks
2026-07-17 07:01:07,297 | INFO | root | Quality Check completed on 0.00s
2026-07-17 07:01:07,313 | INFO | load | No fact rows to load — skipping
2026-07-17 07:01:07,313 | INFO | root | Trip table load completed on 0.00s
